area,convex_area,bbox_area,major_axis_length,minor_axis_length,perimeter,equivalent_diameter,mean_intensity,solidity,eccentricity,class
5161,12984,14157,147.7500945,89.03657926,1006.848809,81.06287245,0.552290834,0.397489217,0.798031258,Seborrheic Keratoses
2724,7391,10384,106.8989972,70.23090341,670.4579362,58.89231291,0.421066195,0.368556352,0.753904742,Seborrheic Keratoses
1687,3544,5696,73.68600715,49.52620994,742.256926,46.34603664,0.600322279,0.476015801,0.740437668,Seborrheic Keratoses
1368,1899,2430,46.17840627,41.43238031,314.5868325,41.73477803,0.593198388,0.720379147,0.441575434,Seborrheic Keratoses
1971,3894,6600,97.75700497,47.20897477,824.0325753,50.0954603,0.59679766,0.506163328,0.875663562,Seborrheic Keratoses
4664,8087,12558,142.8764763,61.02865653,1179.027525,77.06094495,0.600829558,0.576728082,0.904184184,Seborrheic Keratoses
3392,6181,8100,88.88029066,75.99922622,720.4284989,65.71779467,0.594400969,0.548778515,0.518505973,Seborrheic Keratoses
1128,2059,2714,59.65920282,33.27744096,402.2203461,37.89741688,0.593682699,0.547838757,0.829980606,Seborrheic Keratoses
1049,1711,2340,62.52277511,29.81817673,337.1492783,36.54624854,0.593578108,0.613091759,0.878948314,Seborrheic Keratoses
224383,244932,271872,593.3145667,510.3002633,4687.385135,534.5028613,0.522648023,0.916103245,0.510152732,Seborrheic Keratoses
228511,281826,316712,641.9778903,526.9401808,8587.212009,539.3971094,0.513847814,0.81082299,0.571205102,Seborrheic Keratoses
1812,3010,4599,62.27951014,47.46778452,513.3391411,48.03238548,0.511876018,0.601993355,0.647372956,Seborrheic Keratoses
1305,2113,2856,48.64596881,40.55281549,343.5990258,40.76245338,0.52723791,0.617605301,0.552320922,Seborrheic Keratoses
9027,17475,21983,256.4409734,80.17967726,1841.947402,107.2078979,0.522156551,0.516566524,0.949864027,Seborrheic Keratoses
2703,3915,5978,102.6211993,50.10920511,423.0071427,58.66486589,0.546849731,0.690421456,0.872679795,Seborrheic Keratoses
1462,2565,4047,76.34912911,36.75239767,437.6528496,43.14482836,0.30983664,0.569980507,0.876515934,Seborrheic Keratoses
1468,2482,4290,80.24467254,32.5243267,509.1442277,43.23327019,0.36393237,0.591458501,0.914177326,Seborrheic Keratoses
2074,2992,3816,160.7523888,22.91960507,465.492424,51.38773021,0.169158121,0.693181818,0.989783703,Seborrheic Keratoses
3324,6398,9373,122.8973053,68.58528409,474.4457429,65.05573185,0.151805781,0.519537355,0.829793958,Seborrheic Keratoses
18994,23951,33549,185.4476268,155.5225788,1031.938167,155.5117742,0.154743249,0.793035781,0.544696222,Seborrheic Keratoses
12250,21894,36792,266.773998,102.5688193,1447.34733,124.8886881,0.295125423,0.559514022,0.92313402,Seborrheic Keratoses
92724,106658,152640,555.3315266,248.2144079,2567.716954,343.5984045,0.345139294,0.869358135,0.894550859,Seborrheic Keratoses
2269,3143,5005,82.81070581,40.8103318,403.9543648,53.74923746,0.273703258,0.721921731,0.870134293,Seborrheic Keratoses
19792,26076,31174,206.0863251,134.0895025,1548.80422,158.7449434,0.364627081,0.759012118,0.759380106,Seborrheic Keratoses
19581,32896,51792,222.8591592,141.24667,1789.527091,157.8964962,0.310708977,0.595239543,0.773502355,Seborrheic Keratoses
19137,47979,74536,321.624543,252.1119225,2072.87738,156.0960767,0.334482556,0.398862002,0.620924613,Seborrheic Keratoses
4174,5661,9790,113.1532085,57.13887431,707.1147904,72.90063004,0.369175915,0.737325561,0.863137419,Seborrheic Keratoses
1417,3070,7600,140.8944349,19.6444236,417.8122292,42.4756452,0.232710078,0.461563518,0.990232417,Seborrheic Keratoses
43702,54823,72590,319.1306039,202.3308397,1861.904725,235.887928,0.307610441,0.797147183,0.773327813,Seborrheic Keratoses
16081,22380,32016,178.0810854,135.6298483,1083.211291,143.0907583,0.266200463,0.718543342,0.64802567,Seborrheic Keratoses
2066,4055,7553,89.56921583,48.51076933,449.2031022,51.288526,0.400364224,0.509494451,0.84063574,Seborrheic Keratoses
12242,14849,20724,176.5758865,108.5983641,755.374675,124.8479015,0.421455044,0.824432622,0.788508583,Seborrheic Keratoses
73328,103142,149965,379.6307598,264.4184287,3687.095813,305.5554112,0.42306807,0.710942196,0.717542462,Seborrheic Keratoses
1779,2233,3146,122.5141747,20.50024723,349.8650071,47.59299476,0.535964152,0.796686073,0.985901013,Seborrheic Keratoses
1322,1988,2793,134.9507746,15.57312384,308.4741341,41.02709688,0.474242537,0.66498994,0.993319271,Seborrheic Keratoses
13262,20192,32578,205.8004913,118.8603114,1293.696572,129.9449993,0.447952613,0.65679477,0.816354496,Seborrheic Keratoses
1297,1807,2950,59.82955613,33.02745537,327.0487732,40.63731893,0.274524938,0.71776425,0.833827066,Seborrheic Keratoses
2025,2442,2900,56.12920756,50.37329827,298.8172798,50.77706252,0.647239752,0.829238329,0.441111086,Seborrheic Keratoses
1079,1496,2205,44.063485,37.65230341,301.1492783,37.06515168,0.273533787,0.721256684,0.519449322,Seborrheic Keratoses
9025,18966,32256,221.4390972,114.7682981,1531.792027,107.1960209,0.314464071,0.475851524,0.855208686,Seborrheic Keratoses
3755,7128,10241,157.9090063,47.48675285,533.002092,69.14488044,0.254601168,0.526795735,0.953711761,Seborrheic Keratoses
26898,54339,67686,449.4084011,120.3720015,3451.865366,185.0610636,0.390006566,0.495003589,0.963461887,Seborrheic Keratoses
1116,2338,3822,73.87560449,41.30891594,511.3685784,37.69529589,0.343976154,0.477331052,0.829053987,Seborrheic Keratoses
66034,75015,98262,339.4782065,261.0115624,3108.616629,289.9605147,0.40342312,0.880277278,0.639415922,Seborrheic Keratoses
7753,9253,13664,134.3079058,86.63597694,723.1736649,99.35505116,0.456598632,0.837890414,0.764136202,Seborrheic Keratoses
3412,6332,9280,100.489158,64.1654378,982.8082246,65.91125341,0.327497615,0.538850284,0.769596142,Seborrheic Keratoses
4847,7332,10780,125.9638518,65.23569785,780.6061684,78.55820819,0.331250185,0.661074741,0.855445882,Seborrheic Keratoses
3330,4406,4947,93.62851407,53.06503145,546.374675,65.11441994,0.333567127,0.755787562,0.823881952,Seborrheic Keratoses
97385,128064,151040,535.9127895,267.9076168,3280.760677,352.1284326,0.372122611,0.760440092,0.866077947,Seborrheic Keratoses
1723,2011,3111,61.02324748,42.72648912,244.5035713,46.83793052,0.365893923,0.856787668,0.71397871,Seborrheic Keratoses
2997,5057,7448,86.31616354,64.13994646,853.8376618,61.77296266,0.425662091,0.59264386,0.669200902,Seborrheic Keratoses
3065,6040,8686,85.56721062,76.66920046,787.7544007,62.46982635,0.421549032,0.507450331,0.444030947,Seborrheic Keratoses
2593,3057,3666,76.46109297,46.52408218,381.4213562,57.45876904,0.4342766,0.848217206,0.793578873,Seborrheic Keratoses
11835,18258,38000,279.1042449,76.69396218,1256.098592,122.7549999,0.320025693,0.648209004,0.961505387,Seborrheic Keratoses
126143,149545,171808,536.191651,325.4409099,3137.700756,400.7620939,0.277494611,0.843511986,0.794740891,Seborrheic Keratoses
93973,160532,239776,521.8326395,369.8677954,7237.520487,345.9048131,0.420902143,0.585384845,0.705423322,Seborrheic Keratoses
4510,8074,10440,190.1915345,51.75679676,858.1269837,75.77803341,0.4552338,0.558583106,0.962260534,Seborrheic Keratoses
1216,1834,2760,54.73465401,36.46393623,322.3147545,39.34792607,0.458630493,0.663031625,0.745777866,Seborrheic Keratoses
7735,11054,19320,198.5346521,68.93252569,958.4579362,99.23964872,0.182061731,0.699746698,0.937788693,Seborrheic Keratoses
68935,162301,227766,713.1275674,314.6956284,4418.590329,296.2613171,0.156628148,0.424735522,0.897364851,Seborrheic Keratoses
23731,55698,108402,442.066389,115.6516167,2594.440872,173.8253366,0.207849528,0.426065568,0.965172055,Seborrheic Keratoses
12228,15570,28072,235.8042877,89.50290073,1074.754401,124.7764928,0.105221206,0.785356455,0.92516534,Seborrheic Keratoses
1240,2415,3612,125.2709621,22.39524273,385.3147545,39.73433069,0.626459222,0.513457557,0.98389009,Seborrheic Keratoses
1128,1946,3304,71.18298077,32.11979591,362.3502884,37.89741688,0.622246303,0.579650565,0.892408405,Seborrheic Keratoses
1037,1155,2116,53.72715209,30.19022263,159.0832611,36.3366125,0.056460015,0.897835498,0.827193336,Seborrheic Keratoses
1486,2692,3200,73.74585674,41.84324124,511.5634919,43.49751675,0.420580263,0.552005944,0.823443786,Seborrheic Keratoses
45465,55279,63504,450.2863296,140.5726609,1247.281313,240.5989108,0.204354362,0.822464227,0.950021312,Seborrheic Keratoses
1427,3649,7525,219.2879219,21.57062119,519.2508294,42.62526047,0.327061635,0.391066045,0.99515024,Seborrheic Keratoses
70079,97512,116617,387.1844658,287.707461,5714.593468,298.709481,0.408352498,0.718670523,0.669207103,Seborrheic Keratoses
1481,4475,6144,116.6421826,66.00798792,535.4163056,43.42427623,0.397801138,0.330949721,0.824472847,Seborrheic Keratoses
1100,1840,3021,57.68396385,31.96939793,307.6639969,37.42410319,0.431193669,0.597826087,0.832372632,Seborrheic Keratoses
2031,3929,6080,66.10228064,56.82796571,586.529004,50.85223216,0.4248567,0.516925426,0.510803485,Seborrheic Keratoses
6436,9399,12859,151.4566837,65.26676947,949.5361467,90.52386265,0.419195659,0.684753697,0.902386806,Seborrheic Keratoses
1714,2173,2970,62.50027158,38.47342736,265.8233765,46.71544263,0.374464499,0.788771284,0.788080524,Seborrheic Keratoses
3148,5132,8300,160.2480241,34.81084099,765.4873734,63.31001569,0.358239024,0.61340608,0.976120221,Seborrheic Keratoses
1772,5846,7854,116.6648743,64.8016633,758.8488091,47.49926813,0.353085989,0.30311324,0.831549027,Seborrheic Keratoses
2593,5662,10208,120.4647218,43.33255167,794.7188668,57.45876904,0.3388691,0.457965383,0.933063557,Seborrheic Keratoses
2095,7823,16284,172.0011856,62.23920612,927.6011178,51.64723464,0.329701526,0.267800077,0.932235029,Seborrheic Keratoses
1607,2186,2622,65.85615232,34.16361642,256.9177849,45.23379211,0.447158684,0.735132662,0.854919189,Seborrheic Keratoses
3645,6667,11970,134.997207,51.37124423,894.0924958,68.12457809,0.327649661,0.546722664,0.924766268,Seborrheic Keratoses
9556,17104,36750,284.9582661,69.83456662,1497.017423,110.3044745,0.34087409,0.558699719,0.969505525,Seborrheic Keratoses
1157,2909,13034,173.4180492,17.37234214,560.629509,38.38148191,0.331837557,0.397731179,0.994969724,Seborrheic Keratoses
6884,8650,13899,125.2932689,85.54345972,775.1503243,93.62147738,0.333570662,0.79583815,0.730655939,Seborrheic Keratoses
1121,1456,2430,58.96195902,33.51306865,255.9888527,37.77964438,0.370976574,0.769917582,0.822763005,Seborrheic Keratoses
63544,98542,133375,410.3441937,241.2414203,4475.24823,284.4410899,0.363539401,0.644841793,0.808933491,Seborrheic Keratoses
116570,153467,195840,444.364215,417.3563923,3878.089717,385.2551541,0.198715689,0.759576977,0.343311972,Seborrheic Keratoses
2491,5927,17484,225.28277,26.12480886,692.0559159,56.31731267,0.439548755,0.420280074,0.993253356,Seborrheic Keratoses
2141,3771,6958,126.3872383,30.53062066,538.901587,52.2111661,0.441811463,0.567753911,0.970384862,Seborrheic Keratoses
90500,143022,176160,489.2243582,313.9943192,7805.360241,339.4527637,0.41442391,0.632769784,0.766854739,Seborrheic Keratoses
1259,1866,3816,100.4990641,18.39049416,306.0071427,40.03758967,0.437699882,0.674705252,0.983114459,Seborrheic Keratoses
1953,6274,13286,186.2596539,40.40576194,772.8904397,49.86618926,0.437709703,0.311284667,0.976186619,Seborrheic Keratoses
1169,2613,4326,100.3304676,26.43388425,540.1320344,38.58000814,0.438914949,0.447378492,0.964668091,Seborrheic Keratoses
1197,2568,3774,91.89699521,36.15114324,539.2031022,39.03931013,0.4328446,0.466121495,0.919372696,Seborrheic Keratoses
4028,4859,6969,86.84643498,62.22840351,394.3330445,71.61430644,0.30254331,0.828977156,0.697552404,Seborrheic Keratoses
1089,2065,3440,92.86436297,24.36217546,421.7766953,37.23651251,0.451342704,0.527360775,0.964975099,Seborrheic Keratoses
1830,6658,10486,82.61868511,67.95982704,714.883297,48.27036738,0.405167712,0.274857315,0.5686608,Seborrheic Keratoses
41225,68644,73140,309.208577,228.0907333,4462.94253,229.1054347,0.444650035,0.600562322,0.675172598,Seborrheic Keratoses
1715,2369,2967,65.66312189,38.81148764,337.9360749,46.72906825,0.355536295,0.723934149,0.806620421,Seborrheic Keratoses
2209,4118,5390,99.29135009,48.32374305,551.510714,53.03382085,0.339026072,0.536425449,0.873576793,Seborrheic Keratoses
8754,9575,11979,115.1743214,97.78692567,490.9310242,105.5743291,0.172652622,0.914255875,0.528338061,Seborrheic Keratoses
9177,11620,17810,275.9122588,58.5423442,998.2396821,108.094955,0.404823185,0.789759036,0.977231167,Seborrheic Keratoses
9509,25385,44232,283.8005862,113.508653,2531.109919,110.0328807,0.318524632,0.374591294,0.916532948,Seborrheic Keratoses
1963,4254,8736,114.096704,37.48705752,481.2975106,49.99369187,0.33725465,0.461448049,0.944484794,Seborrheic Keratoses
1372,1808,3186,54.95729481,43.4469359,296.5634919,41.79574925,0.318189676,0.758849558,0.612387012,Seborrheic Keratoses
1641,2607,3192,80.01335505,35.15937385,351.0365799,45.70980303,0.373777362,0.629459148,0.898282307,Seborrheic Keratoses
172456,270796,300960,763.8263741,377.2030387,11480.66821,468.591292,0.304817063,0.636848402,0.869556491,Seborrheic Keratoses
1035,1595,2886,82.53932729,26.06027429,329.2142495,36.30155546,0.333521362,0.648902821,0.948848541,Seborrheic Keratoses
1534,2098,3055,62.7565828,44.5406198,376.6995308,44.19445057,0.381759786,0.731172545,0.704467529,Seborrheic Keratoses
197878,220637,236000,562.7102735,485.3688669,5215.55375,501.942322,0.444149177,0.89684867,0.505962381,Seborrheic Keratoses
1010,1995,3339,62.9886029,31.68954778,318.8000359,35.86045092,0.459593959,0.506265664,0.864228374,Seborrheic Keratoses
3194,4923,6496,105.65385,48.92782604,652.8660531,63.77089545,0.477357379,0.648791387,0.88630837,Seborrheic Keratoses
1666,2765,7521,101.8615625,34.49924525,490.782792,46.0566725,0.530187621,0.602531646,0.940898894,Seborrheic Keratoses
57676,81476,130650,422.5662967,217.0212798,3643.245092,270.9896012,0.440336623,0.70788944,0.858042166,Seborrheic Keratoses
16443,40965,71920,265.5774224,150.1465712,2406.42049,144.6923558,0.503563054,0.401391432,0.824844994,Seborrheic Keratoses
1287,2729,7440,118.3404792,30.17081064,310.6934342,40.48035689,0.33751543,0.471601319,0.966954448,Seborrheic Keratoses
1815,3230,4773,103.288328,29.75681473,522.6883835,48.07213095,0.368783688,0.561919505,0.957601938,Seborrheic Keratoses
29344,51760,99824,388.3932947,173.5239248,2681.729148,193.2923723,0.566187805,0.566924266,0.894646984,Seborrheic Keratoses
46095,56836,76720,253.3992626,247.2450906,2737.080482,242.2601429,0.533106264,0.811017665,0.21905044,Seborrheic Keratoses
27606,38916,61568,311.6381713,141.8953035,2047.80422,187.4808013,0.560546403,0.709374036,0.890327513,Seborrheic Keratoses
2212,3551,4900,109.9473243,40.96226116,458.4213562,53.06982074,0.580336414,0.62292312,0.928007062,Seborrheic Keratoses
183743,227831,256320,846.167226,319.5720381,4107.792206,483.682596,0.138937162,0.806488143,0.925940233,Seborrheic Keratoses
1404,2876,4743,63.82740926,39.0398845,396.9777054,42.28035384,0.519466587,0.488178025,0.791130305,Seborrheic Keratoses
42524,55307,89001,385.8425446,161.442947,2007.262156,232.6869966,0.272712314,0.768871933,0.908255197,Seborrheic Keratoses
2925,4285,6216,87.82056779,48.71284811,520.8660531,61.02643418,0.322672321,0.682613769,0.832059693,Seborrheic Keratoses
16821,27348,39246,193.8992343,146.3631699,1997.847943,146.3460364,0.304259625,0.6150724,0.655907354,Seborrheic Keratoses
94918,143003,171492,420.8818226,367.5837604,4231.410568,347.6396857,0.235598028,0.663748313,0.487064986,Seborrheic Keratoses
7933,12762,17810,136.8187106,103.4217423,1052.642748,100.5017876,0.291155105,0.621611033,0.654683051,Seborrheic Keratoses
16777,20456,27348,206.3775231,113.5788011,957.4823228,146.1545067,0.29070021,0.820150567,0.834937469,Seborrheic Keratoses
99194,164737,196056,419.7206179,389.5473007,4228.563851,355.3839099,0.260566679,0.602135525,0.37230373,Seborrheic Keratoses
87270,180777,220350,538.9518033,461.0161002,9745.844656,333.3400892,0.474167193,0.482749465,0.517978018,Seborrheic Keratoses
9341,17501,22464,286.6223815,68.32053512,2393.055049,109.0565477,0.485392739,0.533740929,0.97117582,Seborrheic Keratoses
3950,6638,9443,120.145091,61.16874878,1022.264069,70.91753099,0.511390912,0.595058753,0.860693184,Seborrheic Keratoses
2233,4852,8008,140.5194209,43.1368028,697.0315293,53.32113937,0.487457072,0.460222589,0.951715619,Seborrheic Keratoses
1653,4012,5733,153.6281933,28.00860132,792.9493142,45.87662768,0.515152218,0.412013958,0.983240323,Seborrheic Keratoses
2174,4081,5750,109.2160311,38.87697099,830.6061684,52.61200215,0.49791028,0.53271257,0.934499684,Seborrheic Keratoses
1191,1451,2054,71.17375695,25.03451809,287.0426766,38.94134432,0.48335085,0.820813232,0.936098471,Seborrheic Keratoses
5703,9466,13272,130.8579485,71.26858679,1317.158513,85.21317459,0.521574752,0.602472005,0.838679302,Seborrheic Keratoses
2162,3445,5166,127.0539714,37.60510378,551.2497834,52.4665979,0.514515652,0.627576197,0.955194944,Seborrheic Keratoses
2984,5032,7140,85.95620732,63.55760388,742.5411973,61.63884166,0.518649355,0.593004769,0.673246155,Seborrheic Keratoses
1846,4826,5694,94.49747301,61.74781797,699.5462479,48.48092614,0.511687012,0.382511397,0.756983892,Seborrheic Keratoses
1016,1801,2840,80.32170035,26.55281767,332.4152596,35.96680939,0.534165407,0.564131038,0.943777669,Seborrheic Keratoses
91060,161408,230109,620.2761927,278.5362333,8465.741013,340.5013846,0.331089339,0.564160389,0.89350565,Seborrheic Keratoses
1073,2249,3186,60.69325656,44.73772242,529.6528496,36.96195384,0.353018519,0.477100934,0.675770692,Seborrheic Keratoses
1065,2213,3618,78.39728758,31.66885753,362.0843071,36.82390684,0.466054932,0.481247176,0.914779526,Seborrheic Keratoses
2568,4955,8424,112.5301363,49.23955674,625.529004,57.18110834,0.484217207,0.518264379,0.899185453,Seborrheic Keratoses
21617,32479,47802,257.9203946,129.3331005,1928.23777,165.9024389,0.473039885,0.665568521,0.865189056,Seborrheic Keratoses
6256,7263,8910,107.4008126,77.54576831,557.782792,89.24901451,0.336062483,0.861352058,0.691869915,Seborrheic Keratoses
10286,12344,16128,121.1002588,111.5503462,880.902633,114.4401239,0.30091534,0.833279326,0.389230373,Seborrheic Keratoses
5298,8385,11315,140.1725141,65.4064272,724.5767312,82.13174239,0.379502491,0.631842576,0.884461179,Seborrheic Keratoses
1177,1879,2420,57.1877607,37.16379303,358.2264428,38.71179335,0.387367455,0.62639702,0.760057598,Seborrheic Keratoses
1975,3478,4902,103.6196854,41.95686636,498.3807717,50.14626707,0.378111867,0.567855089,0.914355607,Seborrheic Keratoses
1021,2328,3480,58.80100987,38.51151071,390.0365799,36.05520178,0.301388255,0.438573883,0.755675321,Seborrheic Keratoses
24162,38448,52020,279.7696834,148.0278354,2017.752488,175.3967328,0.279868998,0.628433208,0.848555699,Seborrheic Keratoses
2809,3965,5600,80.29294863,52.22506493,579.2091988,59.80409586,0.477054973,0.708448928,0.759564897,Seborrheic Keratoses
2202,3829,5429,78.92949522,49.18548018,722.0620126,52.94972594,0.473564924,0.575084879,0.782096639,Seborrheic Keratoses
2814,4161,6204,117.4050153,37.42048531,600.4457429,59.85729762,0.477483641,0.67627974,0.947845594,Seborrheic Keratoses
1182,1919,4320,89.26737465,22.44726399,395.1614716,38.79393177,0.478286407,0.615945805,0.96786743,Seborrheic Keratoses
1209,1532,2257,54.31018932,32.45624962,260.273124,39.23450789,0.48461433,0.789164491,0.801787794,Seborrheic Keratoses
1831,3080,4560,75.79289837,44.25929675,478.6822869,48.2835542,0.602536206,0.594480519,0.811789306,Seborrheic Keratoses
10323,15383,19402,167.1095454,97.73605021,1647.22453,114.6457667,0.58977638,0.671065462,0.811132696,Seborrheic Keratoses
1186,1882,3036,64.13002837,32.61569294,323.7350647,38.8595175,0.60517341,0.630180659,0.861010659,Seborrheic Keratoses
122048,173463,219072,720.9563004,251.7612131,6164.336721,394.2034246,0.388770628,0.703596732,0.937046525,Seborrheic Keratoses
21331,25119,41496,258.5405864,133.9741136,1139.139177,164.8013129,0.399994707,0.849197818,0.855263262,Seborrheic Keratoses
3150,5508,7176,99.99919298,61.86930945,967.0569619,63.33012368,0.424210751,0.571895425,0.785628841,Seborrheic Keratoses
1205,2094,3233,53.58805404,39.84282713,352.8000359,39.16955005,0.42496537,0.575453677,0.668733674,Seborrheic Keratoses
28680,46081,83328,353.9773615,156.5544952,1648.565584,191.0929359,0.318549557,0.622382327,0.896880666,Seborrheic Keratoses
77800,153366,192760,640.5503722,264.233503,5480.315293,314.7348671,0.403458902,0.507283231,0.910953024,Seborrheic Keratoses
12399,17544,23805,222.5922347,105.3021937,1237.577777,125.6459196,0.443052196,0.706737346,0.881023673,Seborrheic Keratoses
12193,20718,32617,194.3530252,118.3903423,1401.70772,124.597792,0.417613409,0.588522058,0.793054249,Seborrheic Keratoses
4300,8127,11154,152.4532457,65.37880599,925.2335854,73.9927702,0.293677761,0.529100529,0.903378105,Seborrheic Keratoses
4448,5685,8178,97.63448042,63.11552399,521.1086938,75.2553619,0.294299352,0.78240985,0.762958835,Seborrheic Keratoses
5535,8686,11988,112.4490155,92.13438092,1091.38896,83.94868004,0.586236889,0.637232328,0.573302773,Seborrheic Keratoses
123772,226275,268191,554.4475145,431.4146912,11255.79624,396.9778393,0.560531741,0.546998122,0.628142477,Seborrheic Keratoses
1912,3135,5100,81.48520549,43.06256609,520.8305192,49.33998388,0.565919331,0.609888357,0.848951369,Seborrheic Keratoses
1588,3491,5544,66.98764714,60.46959473,606.9493142,44.96559126,0.583141712,0.454883987,0.430275342,Seborrheic Keratoses
1149,2082,4125,69.01360134,35.13788102,452.6173157,38.24855863,0.587739302,0.551873199,0.860681179,Seborrheic Keratoses
3342,4150,5253,97.91804909,50.27697843,515.0254326,65.23163771,0.592766271,0.805301205,0.85811367,Seborrheic Keratoses
2598,3436,4134,104.9124927,38.11464094,525.4102089,57.51414032,0.570596176,0.756111758,0.931672463,Seborrheic Keratoses
1081,1636,2112,67.00866073,24.27947606,275.5157646,37.09948716,0.372366097,0.660757946,0.932048553,Seborrheic Keratoses
12898,21107,26429,257.833148,83.1949653,2149.342279,128.1493022,0.330924299,0.611076894,0.946511602,Seborrheic Keratoses
16597,24488,36905,258.3561685,106.4815698,1832.769732,145.3683484,0.325377498,0.677760536,0.911115875,Seborrheic Keratoses
94756,127640,179280,750.8882777,202.1708501,3975.433908,347.3428944,0.432323651,0.742369163,0.963072484,Seborrheic Keratoses
20156,27320,44100,182.342326,160.7511925,1868.752488,160.1980532,0.225254566,0.737774524,0.472015747,Seborrheic Keratoses
1938,3150,4452,78.07191624,42.20892971,389.9299782,49.67432171,0.211208439,0.615238095,0.841252997,Seborrheic Keratoses
1189,2162,4602,98.16530844,20.31287633,367.9299782,38.90863424,0.287362143,0.549953747,0.978356765,Seborrheic Keratoses
1009,2358,3330,59.26117749,42.00188294,515.9838021,35.84269383,0.205869205,0.427905004,0.705450862,Seborrheic Keratoses
31963,49062,68376,267.0377889,235.4032156,2855.614537,201.7338731,0.078975364,0.651481799,0.472118268,Seborrheic Keratoses
128546,188223,248888,618.5680282,370.3165157,6346.196498,404.5613063,0.401794246,0.68294523,0.800997715,Seborrheic Keratoses
3120,4744,6440,83.0482873,57.59862168,709.783838,63.0278302,0.470593682,0.65767285,0.720402906,Seborrheic Keratoses
86550,109797,131688,540.4510384,232.8346132,4955.337408,331.9621704,0.28740764,0.788272904,0.902440091,Seborrheic Keratoses
2021,2830,6063,113.6384482,28.54001336,531.3980156,50.72688754,0.351712961,0.714134276,0.967948825,Seborrheic Keratoses
3442,5985,15535,229.2534333,24.01918761,840.6061684,66.20038152,0.346621039,0.575104428,0.994496339,Seborrheic Keratoses
1406,2283,6231,97.02033962,24.59567161,388.1259377,42.31045734,0.419070695,0.615856329,0.967332643,Seborrheic Keratoses
3592,8069,19470,168.9489464,45.81545143,733.7899346,67.62748291,0.470678656,0.445160491,0.962528859,Seborrheic Keratoses
8983,12782,18480,162.2366118,91.44283686,1420.44383,106.9462988,0.400578409,0.702785167,0.826021421,Seborrheic Keratoses
85950,113524,128628,381.8950434,323.5733984,5421.48582,330.8095205,0.396539591,0.757108629,0.531140791,Seborrheic Keratoses
12357,32699,45240,397.0425135,110.0681805,2849.132214,125.4329345,0.423374855,0.377901465,0.960806429,Seborrheic Keratoses
1191,1877,3280,71.61186667,27.64313019,371.628463,38.94134432,0.430716499,0.634523175,0.922493232,Seborrheic Keratoses
6044,11311,19197,263.6750063,43.49469561,1195.78593,87.72376992,0.439155117,0.534347096,0.986300977,Seborrheic Keratoses
1096,2731,7038,153.4181105,24.07474748,464.9838021,37.35599739,0.431879363,0.401318198,0.987610926,Seborrheic Keratoses
1385,1866,3900,110.2470089,19.65901418,443.5634919,41.99329434,0.405508599,0.742229368,0.983972931,Seborrheic Keratoses
4525,9889,14062,119.1706017,95.17891445,1452.961508,75.90394548,0.418205961,0.457579128,0.601758893,Seborrheic Keratoses
1322,2328,3565,178.0186455,16.38538937,464.8061325,41.02709688,0.431843812,0.567869416,0.995755023,Seborrheic Keratoses
1212,1596,2940,78.47832416,23.55489092,272.2081528,39.28315578,0.419951488,0.759398496,0.953893532,Seborrheic Keratoses
124658,210111,271872,669.7338301,445.8850668,11346.49541,398.3961536,0.364796317,0.593295925,0.746161856,Seborrheic Keratoses
3589,6616,10140,108.2478612,59.64374878,1209.850901,67.59923614,0.415916544,0.542472793,0.834510261,Seborrheic Keratoses
13840,27576,35659,177.3526558,136.8948866,3282.520128,132.7465077,0.423629925,0.501885698,0.635768805,Seborrheic Keratoses
3238,6378,9483,79.28707723,70.44123545,766.0498193,64.20864152,0.431092411,0.507682659,0.459006822,Seborrheic Keratoses
1411,1620,2072,154.3722158,12.49084447,348.9949494,42.38562253,0.351480879,0.870987654,0.996721102,Seborrheic Keratoses
2548,4805,6624,161.7939608,35.52369716,573.7422074,56.95800523,0.420682018,0.530280957,0.9755987,Seborrheic Keratoses
32966,74953,93873,448.7845722,219.9490911,3732.59538,204.874632,0.425224055,0.439822289,0.8716665,Seborrheic Keratoses
1330,1992,4250,99.28097121,20.61827944,387.5695885,41.15104609,0.501782923,0.667670683,0.978197659,Seborrheic Keratoses
9665,23235,37664,514.1129924,59.25958865,1445.028571,110.9317817,0.347229447,0.415967291,0.993334697,Seborrheic Keratoses
2732,3663,5600,134.9684635,32.24966302,539.4335495,58.97872868,0.515346277,0.745836746,0.971033789,Seborrheic Keratoses
5396,6903,8220,147.9807945,51.88907899,627.6711396,82.88787959,0.24957205,0.781689121,0.93650756,Seborrheic Keratoses
75704,130405,164268,636.1048556,255.6061165,3465.624638,310.4663049,0.303831856,0.580529888,0.915714214,Seborrheic Keratoses
22913,41901,64963,384.6709306,114.0330004,3276.427812,170.8032133,0.306609437,0.546836591,0.955050551,Seborrheic Keratoses
8988,110906,212064,704.975088,287.8268418,2578.157646,106.9760582,0.583408022,0.081041603,0.912856993,Seborrheic Keratoses
1111,1741,2945,168.2721883,10.36719592,451.6406563,37.61075822,0.616332522,0.638139001,0.998100319,Seborrheic Keratoses
95261,131119,236652,549.7786393,307.7049063,2319.638744,348.2672426,0.052193504,0.726523235,0.82870292,Seborrheic Keratoses
1056,1226,1947,58.12814134,27.11109026,185.0477272,36.66798275,0.301963056,0.861337684,0.884572796,Seborrheic Keratoses
15156,167120,290880,848.0497302,289.4854915,3697.409522,138.9144288,0.620412889,0.090689325,0.939934671,Seborrheic Keratoses
